20200818_08_04_51;25.34;109786.347656;47.6484375
20200818_13_36_23;25.8;107448.246094;42.90625
20200818_01_46_30;26.02;106285.144531;40.298828125
20200818_02_50_38;25.43;109194.988281;43.1474609375
20200818_07_53_04;25.33;109822.34375;47.755859375
20200818_08_42_52;25.3;109991.433594;47.439453125
20200818_10_50_02;25.3;110026.839844;45.240234375
20200818_20_39_59;24.19;115281.464844;47.431640625
20200818_03_35_07;25.43;109209.71875;44.123046875
20200818_12_05_37;25.53;108854.398438;44.4453125
20200818_20_04_19;25.14;110737.882812;44.8876953125
20200818_06_25_32;25.33;109727.960938;46.734375
20200818_11_18_04;25.37;109636.652344;44.982421875
20200818_10_24_02;25.22;110373.058594;45.6181640625
20200818_04_42_45;25.39;109419.851562;45.21484375
20200818_19_58_24;25.49;108996.339844;43.9716796875
20200818_12_58_38;25.74;107733.929688;43.3583984375
20200818_03_17_25;25.42;109255.359375;43.9775390625
20200818_07_21_28;25.32;109855.476562;47.7060546875
20200818_04_50_46;25.35;109624.3125;45.341796875
20200818_11_31_44;25.5;109026.1875;44.646484375
20200818_20_50_17;24.11;115642.3125;48.537109375
20200818_05_57_51;25.31;109814.753906;46.564453125
20200818_09_03_36;24.26;114990.011719;47.138671875
20200818_13_50_04;25.78;107554.734375;43.0732421875
20200818_13_25_55;25.83;107275.359375;42.9091796875
20200818_10_43_13;25.25;110256.625;45.2958984375
20200818_10_40_46;25.24;110299.855469;45.2216796875
20200818_09_00_58;24.31;114764.035156;47.8388671875
20200818_11_05_18;25.36;109705.320312;45.1259765625
20200818_04_40_50;25.38;109463.402344;45.1650390625
20200818_08_58_01;24.35;114570.554688;49.1865234375
20200818_13_31_35;25.83;107294.210938;42.861328125
20200818_10_30_58;25.24;110302.808594;45.4384765625
20200818_20_35_06;24.27;114912.476562;47.35546875
20200818_06_44_33;25.31;109869.351562;47.0556640625
20200818_07_34_00;25.33;109801.699219;47.611328125
20200818_09_49_43;25.11;110927.558594;46.83203125
20200818_10_20_44;25.22;110401.011719;45.7373046875
20200818_04_02_38;25.42;109270.09375;44.6025390625
20200818_19_57_32;25.71;107855.105469;44.0068359375
20200818_06_33_12;25.32;109783.167969;46.853515625
20200818_07_07_02;25.26;110097.753906;47.6884765625
20200818_02_59_42;25.41;109296.007812;43.54296875
20200818_03_05_37;25.36;109527.765625;43.7314453125
20200818_06_08_52;25.39;109450.941406;46.5361328125
20200818_12_40_00;25.65;108229.191406;43.8310546875
20200818_02_50_07;25.43;109206.773438;43.099609375
20200818_12_32_47;25.57;108598.371094;44.0771484375
20200818_10_10_49;25.21;110449.15625;46.14453125
20200818_04_31_01;25.41;109301.203125;44.9873046875
20200818_09_01_51;24.28;114911.0625;47.740234375
20200818_06_23_05;25.35;109660.324219;46.724609375
20200818_10_11_31;25.21;110452.109375;46.205078125
20200818_11_12_19;25.39;109554.117188;45.0576171875
20200818_06_11_09;25.37;109540.933594;46.5576171875
20200818_12_34_32;25.6;108474.132812;44.0556640625
20200818_02_44_58;25.43;109206.773438;42.87109375
20200818_04_09_05;25.42;109245.804688;44.7001953125
20200818_12_02_39;25.56;108677.644531;44.4013671875
20200818_06_59_59;25.3;109911.21875;47.404296875
20200818_07_08_16;25.29;110002.3125;47.5830078125
20200818_07_16_24;25.3;109958.980469;47.740234375
20200818_02_53_41;25.45;109084.101562;43.138671875
20200818_06_55_32;25.3;109902.367188;47.4765625
20200818_07_48_07;25.3;109961.371094;47.7294921875
20200818_07_17_37;25.31;109904.753906;47.5966796875
20200818_09_22_16;24.89;111980.945312;47.76953125
20200818_02_52_55;25.45;109114.308594;43.185546875
20200818_09_22_58;24.91;111902.910156;47.7109375
20200818_06_04_10;25.36;109569.042969;46.5693359375
20200818_12_53_45;25.72;107837.265625;43.4775390625
20200818_05_06_46;25.41;109324.78125;45.697265625
20200818_06_33_43;25.32;109817.125;46.9365234375
20200818_20_33_32;24.24;115059.210938;47.1962890625
20200818_09_39_16;25.03;111328.464844;47.1474609375
20200818_05_14_46;25.38;109475.191406;45.814453125
20200818_04_29_27;25.4;109374.960938;45.0458984375
20200818_03_03_22;25.39;109397.878906;43.5654296875
20200818_04_13_57;25.4;109350.691406;44.7099609375
20200818_03_20_19;25.46;109073.574219;43.9208984375
20200818_10_24_44;25.23;110354.875;45.654296875
20200818_11_58_57;25.57;108634.597656;44.4970703125
20200818_09_46_04;25.06;111152.566406;46.8984375
20200818_06_04_52;25.38;109491.527344;46.619140625
20200818_05_34_01;25.36;109566.09375;46.1845703125
20200818_04_45_32;25.38;109475.191406;45.201171875
20200818_10_38_08;25.24;110302.808594;45.3779296875
20200818_02_47_56;25.42;109219.28125;42.8828125
20200818_20_50_06;24.07;115863.320312;48.7001953125
20200818_07_27_43;25.34;109741.496094;47.6484375
20200818_07_25_23;25.34;109759.804688;47.5888671875
20200818_04_36_07;25.38;109488.578125;45.1279296875
20200818_09_41_01;25.04;111255.910156;47.064453125
20200818_13_02_14;25.72;107864.820312;43.3447265625
20200818_10_37_58;25.24;110281.660156;45.35546875
20200818_06_18_49;25.35;109648.527344;46.6396484375
20200818_13_38_50;25.78;107557.675781;42.83203125
20200818_06_48_02;25.3;109902.367188;47.091796875
20200818_12_19_42;25.54;108784.027344;44.265625
20200818_08_07_01;25.31;109915.054688;47.8017578125
20200818_09_06_34;24.01;116180.128906;47.580078125
20200818_11_39_21;25.49;109045.605469;44.609375
20200818_02_38_54;25.43;109181.539062;42.7392578125
20200818_04_07_15;25.42;109251.699219;44.6279296875
20200818_03_07_01;25.39;109403.773438;43.685546875
20200818_06_03_28;25.36;109574.941406;46.666015625
20200818_11_07_04;25.38;109581.324219;44.9482421875
20200818_12_38_46;25.65;108243.898438;43.806640625
20200818_12_04_24;25.55;108718.636719;44.33984375
20200818_09_17_41;24.82;112353.5;47.880859375
20200818_12_05_27;25.54;108798.746094;44.3984375
20200818_03_26_51;25.42;109258.300781;44.025390625
20200818_07_04_26;25.28;110015.578125;47.509765625
20200818_13_33_20;25.83;107297.148438;42.8251953125
20200818_02_50_28;25.43;109172.699219;43.0400390625
20200818_20_24_33;24.51;113755.925781;46.7451171875
20200818_04_30_40;25.41;109325.484375;44.9267578125
20200818_20_29_44;24.49;113858.910156;46.70703125
20200818_02_36_17;25.39;109390.378906;42.8447265625
20200818_08_55_13;24.36;114523.390625;48.4677734375
20200818_20_36_51;24.37;114451.742188;47.0537109375
20200818_12_37_53;25.64;108285.074219;43.9140625
20200818_08_55_03;24.42;114252.121094;48.0908203125
20200818_05_29_58;25.36;109569.042969;46.13671875
20200818_06_30_30;25.31;109869.351562;46.8759765625
20200818_20_35_59;24.31;114699.269531;47.14453125
20200818_06_24_39;25.34;109706.714844;46.7236328125
20200818_20_03_17;25.21;110360.128906;44.8466796875
20200818_02_34_25;25.36;109539.558594;42.853515625
20200818_02_08_00;24.18;115261.78125;44.9482421875
20200818_07_52_43;25.33;109838.625;47.802734375
20200818_05_46_26;25.36;109599.164062;46.3525390625
20200818_05_23_42;25.35;109615.46875;45.966796875
20200818_10_55_37;25.34;109812.890625;45.16015625
20200818_05_19_05;25.36;109596.214844;45.8837890625
20200818_02_16_58;24.85;112091.230469;43.6201171875
20200818_20_12_32;24.93;111746.863281;45.3955078125
20200818_11_23_50;25.39;109560.015625;44.9248046875
20200818_04_08_44;25.42;109273.039062;44.7353515625
20200818_02_30_47;25.3;109873.417969;42.9306640625
20200818_03_05_58;25.38;109444.355469;43.732421875
20200818_10_04_11;25.16;110705.972656;46.4521484375
20200818_09_52_00;25.12;110873.71875;46.7724609375
20200818_02_10_37;24.11;115605.519531;44.91796875
20200818_13_34_49;25.82;107353.410156;42.82421875
20200818_08_17_44;25.3;109970.222656;47.7529296875
20200818_04_49_22;25.39;109428.695312;45.310546875
20200818_04_43_26;25.39;109433.25;45.189453125
20200818_19_55_05;26.01;106353.527344;44.1318359375
20200818_02_09_44;24.15;115390.96875;44.91015625
20200818_11_13_53;25.41;109458.113281;44.9267578125
20200818_03_49_19;25.44;109148.394531;44.388671875
20200818_10_21_15;25.21;110425.089844;45.5556640625
20200818_02_46_53;25.44;109145.445312;42.96875
20200818_01_58_23;24.61;113245.542969;43.478515625
20200818_11_46_48;25.5;108995.914062;44.5634765625
20200818_12_26_29;25.53;108805.496094;44.3017578125
20200818_05_40_31;25.4;109395.59375;46.212890625
20200818_12_46_29;25.68;108074.125;43.5693359375
20200818_07_20_14;25.32;109867.277344;47.57421875
20200818_12_32_26;25.57;108601.3125;44.1005859375
20200818_20_14_06;24.88;111973.023438;45.5107421875
20200818_03_54_48;25.4;109369.0625;44.529296875
20200818_20_37_23;24.29;114819.394531;47.2255859375
20200818_12_46_18;25.67;108092.808594;43.5810546875
20200818_11_35_40;25.48;109103.171875;44.693359375
20200818_10_01_23;25.15;110756.933594;46.5712890625
20200818_12_00_53;25.56;108671.757812;44.4248046875
20200818_12_41_03;25.66;108182.113281;43.771484375
20200818_11_58_26;25.56;108693.257812;44.4365234375
20200818_06_52_13;25.29;109978.703125;47.3427734375
20200818_09_18_44;24.86;112152.578125;47.826171875
20200818_10_48_59;25.29;110084.933594;45.1669921875
20200818_03_31_59;25.43;109206.773438;44.1103515625
20200818_07_13_40;25.27;110057.421875;47.7978515625
20200818_03_51_03;25.44;109160.179688;44.44921875
20200818_02_49_56;25.42;109231.070312;43.171875
20200818_11_14_14;25.4;109507.601562;44.8896484375
20200818_03_25_59;25.45;109123.148438;43.931640625
20200818_12_25_58;25.53;108808.441406;44.3251953125
20200818_09_34_54;25.02;111385.984375;47.2900390625
20200818_13_36_13;25.8;107420.613281;42.9306640625
20200818_04_24_47;25.38;109479.734375;45.0078125
20200818_10_07_51;25.21;110419.183594;46.30078125
20200818_09_12_31;24.59;113447.84375;48.0732421875
20200818_02_47_46;25.43;109197.933594;42.8828125
20200818_07_09_29;25.27;110051.519531;47.5703125
20200818_12_11_03;25.54;108773.382812;44.458984375
20200818_13_09_04;25.74;107736.867188;42.81640625
20200818_02_08_31;24.03;115985.597656;45.064453125
20200818_08_29_24;25.31;109923.902344;47.6455078125
20200818_13_42_50;25.75;107666.070312;43.0830078125
20200818_20_04_09;25.13;110786.765625;44.9580078125
20200818_11_25_35;25.39;109562.960938;44.876953125
20200818_13_32_59;25.83;107281.230469;42.8369140625
20200818_04_03_30;25.41;109295.3125;44.6630859375
20200818_05_44_31;25.35;109621.363281;46.18359375
20200818_10_04_00;25.16;110681.035156;46.4287109375
20200818_05_40_51;25.4;109398.535156;46.1162109375
20200818_03_57_51;25.4;109344.796875;44.625
20200818_04_11_47;25.4;109341.847656;44.78125
20200818_11_08_06;25.38;109606.507812;45.03125
20200818_11_12_29;25.4;109507.601562;44.998046875
20200818_02_14_32;24.73;112660.085938;43.6337890625
20200818_09_08_18;24.14;115559.023438;47.666015625
20200818_05_51_34;25.34;109667.769531;46.4228515625
20200818_10_41_28;25.23;110326.90625;45.3662109375
20200818_03_49_09;25.45;109107.671875;44.3779296875
20200818_08_43_03;25.3;109985.535156;47.439453125
20200818_03_10_42;25.4;109330.058594;43.8310546875
20200818_03_53_24;25.41;109295.3125;44.4462890625
20200818_03_43_02;25.43;109200.878906;44.279296875
20200818_03_11_13;25.39;109403.773438;43.7822265625
20200818_07_24_30;25.35;109719.304688;47.6494140625
20200818_13_47_17;25.76;107632.605469;43.0234375
20200818_10_45_19;25.24;110311.667969;45.234375
20200818_20_43_29;23.88;116756.316406;48.6318359375
20200818_12_28_03;25.54;108778.136719;44.2783203125
20200818_19_56_18;25.88;106985.832031;43.9384765625
20200818_10_33_56;25.23;110326.90625;45.5224609375
20200818_12_14_48;25.53;108845.566406;44.4814453125
20200818_13_11_11;25.78;107578.234375;42.7841796875
20200818_19_52_18;26.36;104551.621094;44.68359375
20200818_20_53_19;24.74;112644.875;47.3095703125
20200818_09_18_13;24.83;112293.445312;47.7861328125
20200818_10_02_46;25.16;110705.972656;46.3798828125
20200818_08_51_44;25.52;108869.96875;47.04296875
20200818_11_30_31;25.47;109175.152344;44.6669921875
20200818_09_13_57;24.68;113029.371094;47.974609375
20200818_07_01_27;25.29;109984.605469;47.3310546875
20200818_02_08_42;24.05;115872.929688;45.04296875
20200818_08_19_49;25.3;109994.386719;47.66796875
20200818_04_47_48;25.38;109506.265625;45.3203125
20200818_06_58_09;25.3;109929.476562;47.4638671875
20200818_11_41_32;25.47;109146.925781;44.6201171875
20200818_03_42_10;25.44;109148.394531;44.3046875
20200818_09_15_10;24.74;112721.8125;47.80078125
20200818_08_00_52;25.34;109786.347656;47.7451171875
20200818_19_53_10;26.24;105166.695312;44.2509765625
20200818_06_20_49;25.35;109621.363281;46.6884765625
20200818_11_57_44;25.55;108743.070312;44.4716796875
20200818_06_50_29;25.29;109978.703125;47.3671875
20200818_12_40_42;25.65;108229.191406;43.783203125
20200818_12_04_55;25.55;108748.953125;44.423828125
20200818_03_19_58;25.46;109046.300781;43.921875
20200818_04_05_41;25.42;109275.988281;44.638671875
20200818_08_03_59;25.34;109786.347656;47.625
20200818_02_43_03;25.41;109277.625;43.0029296875
20200818_04_30_30;25.41;109307.097656;44.9873046875
20200818_08_56_16;24.14;115573.859375;49.04296875
20200818_02_36_27;25.41;109310.746094;42.78515625
20200818_11_36_22;25.47;109149.871094;44.6806640625
20200818_08_16_51;25.29;110019.46875;47.8232421875
20200818_03_50_01;25.45;109110.617188;44.26953125
20200818_08_21_13;25.3;109991.433594;47.6796875
20200818_12_21_17;25.55;108734.238281;44.20703125
20200818_03_04_45;25.38;109419.179688;43.625
20200818_20_20_43;24.44;114098.890625;46.5693359375
20200818_10_02_57;25.17;110654.0625;46.4765625
20200818_08_21_23;25.3;109994.386719;47.66796875
20200818_10_06_06;25.19;110532.039062;46.3115234375
20200818_03_08_57;25.4;109345.480469;43.72265625
20200818_13_45_17;25.76;107632.605469;42.951171875
20200818_06_02_21;25.34;109694.917969;46.7109375
20200818_10_05_46;25.17;110629.113281;46.3212890625
20200818_10_34_59;25.24;110305.761719;45.619140625
20200818_20_14_58;24.86;112096.292969;45.580078125
20200818_03_18_39;25.46;109073.574219;43.9931640625
20200818_06_33_33;25.31;109832.453125;46.888671875
20200818_11_12_50;25.4;109483.328125;44.92578125
20200818_10_51_57;25.3;109993.828125;45.1083984375
20200818_09_36_39;25.02;111353.25;47.23046875
20200818_10_05_04;25.18;110575.144531;46.39453125
20200818_10_39_43;25.25;110256.625;45.3076171875
20200818_08_58_53;24.36;114552.480469;49.2470703125
20200818_02_13_50;24.67;112952.605469;43.83203125
20200818_06_10_58;25.37;109521.664062;46.59375
20200818_12_59_00;25.74;107753.636719;43.5146484375
20200818_09_36_50;25.03;111301.632812;47.244140625
20200818_12_31_33;25.56;108678.542969;44.1953125
20200818_06_47_26;25.3;109923.574219;47.0908203125
20200818_12_09_29;25.52;108897.316406;44.431640625
20200818_05_49_13;25.33;109722.0625;46.3857421875
20200818_12_48_08;25.68;108048.609375;43.59375
20200818_05_08_09;25.41;109349.0625;45.7802734375
20200818_07_59_18;25.34;109792.246094;47.6484375
20200818_10_23_31;25.22;110373.058594;45.75
20200818_13_18_06;25.82;107337.5;42.8720703125
20200818_11_01_05;25.35;109733.425781;45.185546875
20200818_13_21_05;25.83;107308.890625;42.7646484375
20200818_08_33_48;25.32;109902.675781;47.609375
20200818_02_21_36;25.01;111276.726562;43.3720703125
20200818_03_14_59;25.43;109200.878906;43.8818359375
20200818_10_34_28;25.24;110284.609375;45.4150390625
20200818_10_31_19;25.23;110323.953125;45.5947265625
20200818_03_58_43;25.4;109344.796875;44.7216796875
20200818_12_37_01;25.63;108340.933594;43.8525390625
20200818_04_42_13;25.38;109494.476562;45.17578125
20200818_13_07_50;25.72;107834.328125;43.080078125
20200818_09_38_13;25.04;111249.996094;47.1845703125
20200818_07_34_52;25.32;109873.175781;47.75390625
20200818_03_35_28;25.42;109255.359375;44.1220703125
20200818_03_29_33;25.42;109228.121094;43.990234375
20200818_06_28_27;25.31;109832.453125;46.9130859375
20200818_13_38_29;25.78;107554.734375;42.759765625
20200818_04_32_56;25.41;109328.429688;45.0234375
20200818_04_31_43;25.41;109304.152344;45.0478515625
20200818_06_52_03;25.3;109932.425781;47.34375
20200818_07_11_40;25.26;110133.679688;47.6767578125
20200818_12_57_46;25.75;107683.695312;43.3486328125
20200818_13_24_55;25.83;107305.957031;42.9697265625
20200818_20_09_13;25.08;110985.015625;45.0751953125
20200818_03_03_53;25.4;109354.324219;43.626953125
20200818_06_47_36;25.3;109905.316406;47.1162109375
20200818_05_58_43;25.31;109817.703125;46.6005859375
20200818_05_01_45;25.39;109453.886719;45.5869140625
20200818_13_41_58;25.76;107638.480469;42.9990234375
20200818_03_25_38;25.45;109137.882812;43.931640625
20200818_03_17_56;25.42;109219.28125;43.9423828125
20200818_03_06_30;25.38;109444.355469;43.7685546875
20200818_09_18_55;24.86;112119.089844;47.791015625
20200818_10_29_42;25.22;110406.917969;45.412109375
20200818_10_01_44;25.16;110678.082031;46.453125
20200818_13_13_38;25.8;107471.738281;42.833984375
20200818_07_28_46;25.34;109765.699219;47.6005859375
20200818_20_26_18;24.66;113065.726562;46.412109375
20200818_06_13_25;25.36;109574.941406;46.60546875
20200818_11_50_34;25.48;109091.386719;44.6328125
20200818_20_31_58;24.36;114495.9375;46.9697265625
20200818_13_42_08;25.76;107632.605469;42.951171875
20200818_13_11_00;25.78;107575.300781;42.759765625
20200818_20_40_52;23.98;116247.796875;48.0439453125
20200818_03_10_21;25.4;109345.480469;43.7587890625
20200818_08_04_09;25.34;109792.246094;47.63671875
20200818_08_41_39;25.3;109961.371094;47.5966796875
20200818_09_59_44;25.13;110860.640625;46.4599609375
20200818_06_39_30;25.29;109972.804688;47.1025390625
20200818_12_01_36;25.56;108668.816406;44.376953125
20200818_07_34_42;25.32;109867.277344;47.849609375
20200818_08_52_47;25.19;110529.503906;47.392578125
20200818_03_36_51;25.42;109255.359375;44.2177734375
20200818_04_22_39;25.39;109402.167969;44.986328125
20200818_03_56_59;25.39;109412.617188;44.587890625
20200818_03_00_34;25.42;109243.570312;43.435546875
20200818_12_45_47;25.68;108048.609375;43.59375
20200818_08_00_00;25.35;109742.898438;47.697265625
20200818_05_56_06;25.33;109741.285156;46.5771484375
20200818_05_09_12;25.39;109428.695312;45.8876953125
20200818_09_28_33;25.0;111483.210938;47.4921875
20200818_05_28_03;25.36;109566.09375;46.1005859375
20200818_08_59_14;24.24;115074.050781;48.88671875
20200818_03_04_03;25.4;109354.324219;43.626953125
20200818_05_32_29;25.38;109497.425781;46.11328125
20200818_07_22_46;25.32;109830.363281;47.6708984375
20200818_10_55_58;25.34;109812.890625;45.220703125
20200818_07_40_42;25.29;110034.765625;47.6669921875
20200818_05_40_41;25.4;109368.375;46.212890625
20200818_19_56_39;25.85;107145.136719;43.609375
20200818_13_17_08;25.81;107387.878906;42.8837890625
20200818_12_20_14;25.54;108795.800781;44.314453125
20200818_09_09_11;24.28;114931.910156;47.4765625
20200818_09_48_51;25.08;111053.003906;46.8046875
20200818_09_54_13;25.11;110909.503906;46.640625
20200818_10_06_28;25.19;110526.132812;46.34765625
20200818_06_33_22;25.32;109783.167969;46.8896484375
20200818_03_02_29;25.4;109348.429688;43.6025390625
20200818_10_58_16;25.35;109757.640625;45.052734375
20200818_08_59_35;24.32;114719.941406;49.00390625
20200818_12_54_16;25.72;107837.265625;43.44140625
20200818_06_57_06;25.31;109884.101562;47.404296875
20200818_11_07_35;25.38;109612.402344;44.958984375
20200818_03_09_28;25.4;109348.429688;43.771484375
20200818_07_58_36;25.34;109762.140625;47.732421875
20200818_10_27_36;25.22;110378.960938;45.4853515625
20200818_05_04_40;25.37;109530.507812;45.7646484375
20200818_04_05_20;25.44;109169.019531;44.6298828125
20200818_20_09_45;24.97;111565.816406;45.23046875
20200818_11_04_47;25.35;109736.375;45.125
20200818_20_03_58;25.07;111038.769531;44.91796875
20200818_10_07_30;25.21;110449.15625;46.216796875
20200818_03_31_17;25.43;109200.878906;44.05078125
20200818_06_09_55;25.38;109472.242188;46.6318359375
20200818_04_07_25;25.42;109270.09375;44.5791015625
20200818_13_46_56;25.76;107635.542969;43.0595703125
20200818_13_32_38;25.84;107224.9375;42.8388671875
20200818_09_00_17;24.23;115153.765625;48.873046875
20200818_02_54_13;25.45;109089.996094;43.1025390625
20200818_04_04_23;25.41;109298.257812;44.7109375
20200818_02_57_47;25.45;109108.417969;43.330078125
20200818_13_48_20;25.77;107612.875;43.0234375
20200818_02_18_32;24.91;111759.824219;43.6044921875
20200818_09_24_12;24.93;111800.152344;47.197265625
20200818_04_58_16;25.38;109497.425781;45.4765625
20200818_11_37_46;25.49;109072.917969;44.6455078125
20200818_03_07_43;25.39;109378.585938;43.8076171875
20200818_04_11_11;25.4;109347.742188;44.7939453125
20200818_12_56_54;25.74;107733.929688;43.3583984375
20200818_03_55_20;25.39;109399.21875;44.5654296875
20200818_13_08_32;25.73;107784.140625;42.828125
20200818_12_57_04;25.75;107706.351562;43.3359375
20200818_05_59_04;25.32;109771.367188;46.5654296875
20200818_20_28_31;24.59;113364.160156;46.3701171875
20200818_13_48_51;25.76;107632.605469;43.0712890625
20200818_09_26_27;24.96;111652.679688;47.6318359375
20200818_12_50_04;25.69;107986.753906;43.498046875
20200818_10_26_50;25.22;110373.058594;45.60546875
20200818_03_14_37;25.41;109298.957031;43.8203125
20200818_07_53_46;25.33;109819.398438;47.912109375
20200818_05_04_09;25.38;109475.191406;45.5732421875
20200818_04_16_23;25.39;109421.460938;44.7802734375
20200818_08_01_34;25.35;109737.0;47.74609375
20200818_20_46_16;24.02;116103.636719;48.455078125
20200818_20_03_06;25.18;110504.257812;44.927734375
20200818_12_16_33;25.54;108755.71875;44.38671875
20200818_08_32_20;25.32;109896.773438;47.6220703125
20200818_04_27_32;25.4;109359.53125;44.9736328125
20200818_20_17_04;24.69;112911.171875;46.1630859375
20200818_05_00_11;25.38;109503.316406;45.5244140625
20200818_03_20_51;25.46;109085.359375;43.96875
20200818_10_18_17;25.21;110425.089844;45.8203125
20200818_03_22_40;25.45;109126.09375;43.931640625
20200818_11_42_04;25.46;109199.492188;44.7275390625
20200818_11_11_58;25.39;109560.015625;44.9736328125
20200818_07_52_12;25.33;109813.496094;47.7197265625
20200818_06_51_00;25.3;109932.425781;47.3193359375
20200818_09_27_25;24.98;111576.46875;47.5869140625
20200818_19_51_26;26.34;104662.4375;45.73046875
20200818_04_34_38;25.39;109430.304688;45.009765625
20200818_02_48_17;25.42;109219.28125;42.9912109375
20200818_07_34_21;25.33;109832.722656;47.6708984375
20200818_06_06_58;25.39;109445.042969;46.572265625
20200818_03_41_23;25.44;109148.394531;44.1484375
20200818_09_31_30;24.98;111543.777344;47.5029296875
20200818_03_14_06;25.39;109378.585938;43.8916015625
20200818_20_48_21;23.93;116522.671875;48.685546875
20200818_11_54_04;25.5;109008.515625;44.5625
20200818_08_29_03;25.3;109970.222656;47.6083984375
20200818_02_55_42;25.45;109084.101562;43.22265625
20200818_09_10_55;24.49;113927.273438;47.8466796875
20200818_20_30_37;24.35;114516.984375;47.00390625
20200818_02_23_41;25.07;110967.820312;43.3544921875
20200818_04_08_33;25.41;109322.535156;44.734375
20200818_04_04_02;25.42;109270.09375;44.6513671875
20200818_12_11_24;25.55;108727.464844;44.4482421875
20200818_03_00_45;25.4;109315.320312;43.3984375
20200818_12_13_35;25.56;108693.257812;44.412109375
20200818_13_03_59;25.71;107884.496094;43.392578125
20200818_05_24_34;25.39;109447.992188;45.935546875
20200818_04_34_49;25.41;109334.324219;45.0595703125
20200818_09_28_12;24.99;111501.128906;47.4912109375
20200818_05_01_56;25.38;109478.140625;45.4892578125
20200818_13_30_12;25.84;107227.871094;42.8994140625
20200818_04_46_03;25.36;109580.835938;45.34375
20200818_09_04_49;24.14;115582.808594;47.24609375
20200818_08_08_15;25.28;110062.792969;47.89453125
20200818_13_05_54;25.7;107945.453125;43.35546875
20200818_03_52_53;25.42;109236.960938;44.3994140625
20200818_07_43_55;25.3;109964.324219;47.716796875
20200818_12_43_41;25.67;108132.066406;43.6650390625
20200818_02_12_21;24.47;113897.300781;44.3896484375
20200818_03_20_30;25.45;109126.09375;43.943359375
20200818_09_54_24;25.11;110921.648438;46.6396484375
20200818_10_11_52;25.22;110381.914062;46.20703125
20200818_06_44_54;25.31;109878.203125;47.0322265625
20200818_09_30_17;24.99;111522.0;47.5625
20200818_12_47_00;25.68;108048.609375;43.59375
20200818_11_29_07;25.46;109205.386719;44.6435546875
20200818_06_47_47;25.31;109875.25;47.1044921875
20200818_05_23_06;25.38;109497.425781;46.017578125
20200818_12_38_36;25.64;108256.664062;43.85546875
20200818_11_49_20;25.49;109067.027344;44.6572265625
20200818_20_07_28;25.13;110762.789062;44.86328125
20200818_07_36_37;25.3;109958.421875;47.7529296875
20200818_05_22_13;25.38;109491.527344;46.005859375
20200818_04_27_21;25.4;109353.640625;44.9140625
20200818_04_07_36;25.42;109275.988281;44.5791015625
20200818_11_00_02;25.34;109812.890625;45.0517578125
20200818_09_47_38;25.09;111031.105469;46.853515625
20200818_07_47_35;25.3;109979.632812;47.8125
20200818_09_57_43;25.15;110751.027344;46.546875
20200818_08_16_20;25.3;109973.171875;47.8974609375
20200818_13_45_48;25.77;107607.0;42.951171875
20200818_08_33_27;25.31;109926.851562;47.59765625
20200818_06_59_38;25.29;109987.554688;47.37890625
20200818_10_45_40;25.25;110253.671875;45.271484375
20200818_07_28_15;25.35;109689.191406;47.6376953125
20200818_11_23_40;25.39;109528.921875;44.9501953125
20200818_11_29_59;25.46;109193.597656;44.6669921875
20200818_10_05_56;25.18;110575.144531;46.3583984375
20200818_04_01_20;25.41;109319.585938;44.58984375
20200818_11_14_03;25.39;109534.816406;44.8779296875
20200818_04_44_08;25.38;109472.242188;45.224609375
20200818_12_52_20;25.71;107890.371094;43.5126953125
20200818_05_45_13;25.36;109569.042969;46.3408203125
20200818_08_56_06;24.27;114954.171875;48.1953125
20200818_11_18_15;25.38;109587.21875;45.0087890625
20200818_05_32_08;25.36;109593.265625;46.2080078125
20200818_07_56_54;25.34;109786.347656;47.7685546875
20200818_04_15_31;25.39;109396.269531;44.8779296875
20200818_11_26_18;25.42;109402.710938;44.84375
20200818_11_58_37;25.56;108659.984375;44.4736328125
20200818_13_12_56;25.79;107522.058594;42.8447265625
20200818_13_25_44;25.83;107269.484375;42.8857421875
20200818_20_05_54;25.16;110613.09375;44.74609375
20200818_10_49_10;25.29;110054.878906;45.0830078125
20200818_10_43_02;25.24;110278.710938;45.37890625
20200818_09_45_33;25.06;111146.652344;46.9580078125
20200818_08_21_44;25.29;110019.46875;47.619140625
20200818_07_14_42;25.29;109984.0625;47.7392578125
20200818_09_38_34;25.04;111276.839844;47.1962890625
20200818_10_33_25;25.23;110318.050781;45.4619140625
20200818_04_35_57;25.39;109430.304688;45.09375
20200818_11_20_31;25.35;109733.425781;45.029296875
20200818_07_25_12;25.33;109789.902344;47.611328125
20200818_06_10_06;25.39;109450.941406;46.5966796875
20200818_09_08_08;24.09;115807.082031;48.04296875
20200818_05_08_30;25.4;109410.328125;45.8515625
20200818_03_04_24;25.39;109369.742188;43.72265625
20200818_03_34_46;25.42;109219.28125;44.158203125
20200818_03_47_55;25.45;109095.886719;44.486328125
20200818_12_45_26;25.67;108098.6875;43.640625
20200818_05_37_48;25.37;109546.832031;46.1845703125
20200818_06_44_44;25.3;109899.414062;47.1044921875
20200818_07_45_19;25.3;109988.484375;47.6923828125
20200818_05_37_27;25.38;109497.425781;46.2099609375
20200818_05_13_59;25.36;109599.164062;45.919921875
20200818_10_28_39;25.22;110384.867188;45.4970703125
20200818_04_43_16;25.39;109425.75;45.1904296875
20200818_13_40_34;25.78;107554.734375;42.8564453125
